ID,Age,Job,Credit amount,Duration,monthly_payment,credit_duration_ratio,age_credit_ratio,high_credit_flag,long_duration_flag,young_applicant_flag,no_checking_flag,no_savings_flag,financial_instability_flag,Risk_encoded,Sex_encoded,Saving_accounts_encoded,Checking_account_encoded,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,age_group_early_career,age_group_mid_career,age_group_senior,duration_category_medium_term,duration_category_long_term,credit_category_medium,credit_category_high
634,25,1,1355,24,56.458333333333336,54.2,54.2,0,0,1,0,0,0,1,0,1.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
635,47,2,1393,12,116.08333333333333,107.15384615384616,29.638297872340427,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
636,28,2,1376,24,57.333333333333336,55.04,49.142857142857146,0,0,1,0,0,0,0,0,3.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
637,21,2,15653,60,260.8833333333333,256.60655737704917,745.3809523809524,1,1,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
638,34,2,1493,12,124.41666666666667,114.84615384615384,43.911764705882355,0,0,0,0,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
639,26,2,4370,42,104.04761904761905,101.62790697674419,168.07692307692307,1,1,1,0,0,0,1,1,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
640,27,0,750,18,41.666666666666664,39.473684210526315,27.77777777777778,0,0,1,0,0,0,1,0,1.0,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
641,38,1,1308,15,87.2,81.75,34.421052631578945,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
642,40,3,4623,15,308.2,288.9375,115.575,1,0,0,0,0,0,1,1,2.0,,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
643,33,2,1851,24,77.125,74.04,56.09090909090909,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
644,32,3,1880,18,104.44444444444444,98.94736842105263,58.75,0,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
645,27,2,7980,36,221.66666666666666,215.67567567567568,295.55555555555554,1,1,1,0,0,0,1,1,,,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
646,32,2,4583,30,152.76666666666668,147.83870967741936,143.21875,1,1,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
647,26,2,1386,12,115.5,106.61538461538461,53.30769230769231,0,0,1,0,0,0,1,0,3.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
648,38,2,947,24,39.458333333333336,37.88,24.92105263157895,0,0,0,0,0,0,1,1,1.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
649,40,1,684,12,57.0,52.61538461538461,17.1,0,0,0,0,0,0,1,1,1.0,1.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
650,50,3,7476,48,155.75,152.57142857142858,149.52,1,1,0,0,0,0,0,1,1.0,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
651,37,1,1922,12,160.16666666666666,147.84615384615384,51.945945945945944,0,0,0,0,0,0,1,1,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
652,45,2,2303,24,95.95833333333333,92.12,51.17777777777778,0,0,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
653,42,3,8086,36,224.61111111111111,218.54054054054055,192.52380952380952,1,1,0,0,0,0,1,1,2.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
654,35,2,2346,24,97.75,93.84,67.02857142857142,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
655,22,2,3973,14,283.7857142857143,264.8666666666667,180.5909090909091,1,0,1,0,0,0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
656,41,1,888,12,74.0,68.3076923076923,21.658536585365855,0,0,0,0,0,0,1,1,1.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
657,37,2,10222,48,212.95833333333334,208.6122448979592,276.27027027027026,1,1,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
658,28,2,4221,30,140.7,136.16129032258064,150.75,1,1,1,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
659,41,2,6361,18,353.3888888888889,334.7894736842105,155.14634146341464,1,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
660,23,2,1297,12,108.08333333333333,99.76923076923077,56.391304347826086,0,0,1,0,0,0,0,1,1.0,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
661,23,2,900,12,75.0,69.23076923076923,39.130434782608695,0,0,1,0,0,0,1,1,,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
662,50,2,2241,21,106.71428571428571,101.86363636363636,44.82,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
663,35,3,1050,6,175.0,150.0,30.0,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
664,50,1,1047,6,174.5,149.57142857142858,20.94,0,0,0,0,0,0,0,0,1.0,3.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
665,27,3,6314,24,263.0833333333333,252.56,233.85185185185185,1,0,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
666,34,2,3496,30,116.53333333333333,112.7741935483871,102.82352941176471,0,1,0,0,0,0,0,1,4.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
667,27,2,3609,48,75.1875,73.65306122448979,133.66666666666666,0,1,1,0,0,0,0,0,1.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
668,43,2,4843,12,403.5833333333333,372.53846153846155,112.62790697674419,1,0,0,0,0,0,1,1,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
669,47,2,3017,30,100.56666666666666,97.3225806451613,64.19148936170212,0,1,0,0,0,0,0,1,1.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
670,27,1,4139,24,172.45833333333334,165.56,153.2962962962963,1,0,1,0,0,0,0,1,2.0,,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
671,31,2,5742,36,159.5,155.1891891891892,185.2258064516129,1,1,0,0,0,0,0,1,2.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
672,42,3,10366,60,172.76666666666668,169.9344262295082,246.8095238095238,1,1,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
673,24,2,2080,6,346.6666666666667,297.14285714285717,86.66666666666667,0,0,1,0,0,0,0,1,3.0,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
674,41,1,2580,21,122.85714285714286,117.27272727272727,62.926829268292686,0,0,0,0,0,0,1,1,3.0,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
675,26,3,4530,30,151.0,146.1290322580645,174.23076923076923,1,1,1,0,0,0,0,0,1.0,,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
676,33,2,5150,24,214.58333333333334,206.0,156.06060606060606,1,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
677,24,2,5595,72,77.70833333333333,76.64383561643835,233.125,1,1,1,0,0,0,1,1,2.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
678,64,1,2384,24,99.33333333333333,95.36,37.25,0,0,0,0,0,0,0,1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False
679,26,2,1453,18,80.72222222222223,76.47368421052632,55.88461538461539,0,0,1,0,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
680,56,2,1538,6,256.3333333333333,219.71428571428572,27.464285714285715,0,0,0,0,0,0,0,0,1.0,,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
681,37,2,2279,12,189.91666666666666,175.30769230769232,61.5945945945946,0,0,0,0,0,0,0,1,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
682,33,2,1478,15,98.53333333333333,92.375,44.78787878787879,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
683,47,2,5103,24,212.625,204.12,108.57446808510639,1,0,0,0,0,0,0,1,1.0,,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
684,31,1,9857,36,273.80555555555554,266.4054054054054,317.96774193548384,1,1,0,0,0,0,0,1,2.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
685,34,2,6527,60,108.78333333333333,107.0,191.97058823529412,1,1,0,0,0,0,0,1,,,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
686,27,2,1347,10,134.7,122.45454545454545,49.888888888888886,0,0,1,0,0,0,0,1,,3.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
687,30,2,2862,36,79.5,77.35135135135135,95.4,0,1,0,0,0,0,0,1,2.0,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
688,35,2,2753,9,305.8888888888889,275.3,78.65714285714286,0,0,0,0,0,0,0,1,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
689,31,2,3651,12,304.25,280.84615384615387,117.7741935483871,0,0,0,0,0,0,0,1,4.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
690,25,2,975,15,65.0,60.9375,39.0,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
691,25,1,2631,15,175.4,164.4375,105.24,0,0,1,0,0,0,0,0,2.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
692,29,2,2896,24,120.66666666666667,115.84,99.86206896551724,0,0,1,0,0,0,0,1,2.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
693,44,1,4716,6,786.0,673.7142857142857,107.18181818181819,1,0,0,0,0,0,0,1,,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
694,28,2,2284,24,95.16666666666667,91.36,81.57142857142857,0,0,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
695,50,2,1236,6,206.0,176.57142857142858,24.72,0,0,0,0,0,0,0,1,3.0,,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
696,29,2,1103,12,91.91666666666667,84.84615384615384,38.03448275862069,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
697,38,0,926,12,77.16666666666667,71.23076923076923,24.36842105263158,0,0,0,0,0,0,0,0,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
698,24,2,1800,18,100.0,94.73684210526316,75.0,0,0,1,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
699,40,3,1905,15,127.0,119.0625,47.625,0,0,0,0,0,0,0,1,1.0,3.0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
700,29,1,1123,12,93.58333333333333,86.38461538461539,38.724137931034484,0,0,1,0,0,0,1,0,3.0,,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
701,46,2,6331,48,131.89583333333334,129.20408163265307,137.6304347826087,1,1,0,0,0,0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
702,47,2,1377,24,57.375,55.08,29.29787234042553,0,0,0,0,0,0,0,0,2.0,3.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
703,41,2,2503,30,83.43333333333334,80.74193548387096,61.048780487804876,0,1,0,0,0,0,0,1,2.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
704,32,2,2528,27,93.62962962962963,90.28571428571429,79.0,0,1,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
705,35,2,5324,15,354.93333333333334,332.75,152.11428571428573,1,0,0,0,0,0,0,0,3.0,,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
706,24,2,6560,48,136.66666666666666,133.87755102040816,273.3333333333333,1,1,1,0,0,0,1,1,2.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
707,25,2,2969,12,247.41666666666666,228.3846153846154,118.76,0,0,1,0,0,0,1,0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
708,25,2,1206,9,134.0,120.6,48.24,0,0,1,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
709,37,1,2118,9,235.33333333333334,211.8,57.24324324324324,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
710,32,3,629,18,34.94444444444444,33.10526315789474,19.65625,0,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
711,35,2,1198,6,199.66666666666666,171.14285714285714,34.22857142857143,0,0,0,0,0,0,1,0,1.0,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
712,46,3,2476,21,117.9047619047619,112.54545454545455,53.82608695652174,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
713,25,1,1138,9,126.44444444444444,113.8,45.52,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
714,27,3,14027,60,233.78333333333333,229.95081967213116,519.5185185185185,1,1,1,0,0,0,1,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
715,63,2,7596,30,253.2,245.03225806451613,120.57142857142857,1,1,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
716,40,2,3077,30,102.56666666666666,99.25806451612904,76.925,0,1,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
717,32,3,1505,18,83.61111111111111,79.21052631578948,47.03125,0,0,0,0,0,0,0,1,1.0,,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
718,31,2,3148,24,131.16666666666666,125.92,101.54838709677419,0,0,0,0,0,0,0,1,,3.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
719,31,2,6148,20,307.4,292.76190476190476,198.32258064516128,1,0,0,0,0,0,0,1,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
720,34,3,1337,9,148.55555555555554,133.7,39.3235294117647,0,0,0,0,0,0,1,1,1.0,3.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
721,24,2,433,6,72.16666666666667,61.857142857142854,18.041666666666668,0,0,1,0,0,0,1,0,4.0,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
722,24,1,1228,12,102.33333333333333,94.46153846153847,51.166666666666664,0,0,1,0,0,0,1,0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
723,66,1,790,9,87.77777777777777,79.0,11.969696969696969,0,0,0,0,0,0,0,0,3.0,2.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
724,21,2,2570,27,95.18518518518519,91.78571428571429,122.38095238095238,0,1,1,0,0,0,1,0,1.0,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
725,41,1,250,6,41.666666666666664,35.714285714285715,6.097560975609756,0,0,0,0,0,0,0,0,4.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
726,47,1,1316,15,87.73333333333333,82.25,28.0,0,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
727,25,2,1882,18,104.55555555555556,99.05263157894737,75.28,0,0,1,0,0,0,1,0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
728,59,2,6416,48,133.66666666666666,130.9387755102041,108.7457627118644,1,1,0,0,0,0,1,0,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
729,36,2,1275,24,53.125,51.0,35.416666666666664,0,0,0,0,0,0,0,1,4.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
730,33,2,6403,24,266.7916666666667,256.12,194.03030303030303,1,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
731,21,1,1987,24,82.79166666666667,79.48,94.61904761904762,0,0,1,0,0,0,1,1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
732,44,1,760,8,95.0,84.44444444444444,17.272727272727273,0,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
733,28,2,2603,24,108.45833333333333,104.12,92.96428571428571,0,0,1,0,0,0,0,0,4.0,,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
734,37,2,3380,4,845.0,676.0,91.35135135135135,0,0,0,0,0,0,0,0,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
735,29,0,3990,36,110.83333333333333,107.83783783783784,137.58620689655172,1,1,1,0,0,0,0,0,,2.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
736,23,3,11560,24,481.6666666666667,462.4,502.60869565217394,1,0,1,0,0,0,1,0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
737,35,1,4380,18,243.33333333333334,230.52631578947367,125.14285714285714,1,0,0,0,0,0,0,1,2.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
738,45,3,6761,6,1126.8333333333333,965.8571428571429,150.24444444444444,1,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
739,26,1,4280,30,142.66666666666666,138.06451612903226,164.6153846153846,1,1,1,0,0,0,1,0,2.0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
740,32,2,2325,24,96.875,93.0,72.65625,0,0,0,0,0,0,0,1,2.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
741,23,1,1048,10,104.8,95.27272727272727,45.56521739130435,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
742,41,2,3160,21,150.47619047619048,143.63636363636363,77.07317073170732,0,0,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
743,22,2,2483,24,103.45833333333333,99.32,112.86363636363636,0,0,1,0,0,0,0,1,3.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
744,30,3,14179,39,363.56410256410254,354.475,472.6333333333333,1,1,0,0,0,0,0,1,,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
745,28,1,1797,13,138.23076923076923,128.35714285714286,64.17857142857143,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
746,23,2,2511,15,167.4,156.9375,109.17391304347827,0,0,1,0,0,0,0,0,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
747,37,1,1274,12,106.16666666666667,98.0,34.432432432432435,0,0,0,0,0,0,1,0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
748,26,2,5248,21,249.9047619047619,238.54545454545453,201.84615384615384,1,0,1,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
749,33,2,3029,15,201.93333333333334,189.3125,91.78787878787878,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
750,49,2,428,6,71.33333333333333,61.142857142857146,8.73469387755102,0,0,0,0,0,0,0,0,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
751,23,1,976,18,54.22222222222222,51.36842105263158,42.43478260869565,0,0,1,0,0,0,1,0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
752,23,1,841,12,70.08333333333333,64.6923076923077,36.56521739130435,0,0,1,0,0,0,0,0,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
753,25,2,5771,30,192.36666666666667,186.16129032258064,230.84,1,1,1,0,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
754,55,2,1555,12,129.58333333333334,119.61538461538461,28.272727272727273,0,0,0,0,0,0,1,1,4.0,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
755,32,2,1285,24,53.541666666666664,51.4,40.15625,0,0,0,0,0,0,1,0,,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
756,74,0,1299,6,216.5,185.57142857142858,17.554054054054053,0,0,0,0,0,0,0,1,1.0,3.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
757,39,2,1271,15,84.73333333333333,79.4375,32.58974358974359,0,0,0,0,0,0,1,1,,3.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
758,31,2,1393,24,58.041666666666664,55.72,44.935483870967744,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
759,35,2,691,12,57.583333333333336,53.15384615384615,19.742857142857144,0,0,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
760,59,2,5045,15,336.3333333333333,315.3125,85.50847457627118,1,0,0,0,0,0,0,0,,,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
761,24,2,2124,18,118.0,111.78947368421052,88.5,0,0,1,0,0,0,1,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
762,24,1,2214,12,184.5,170.30769230769232,92.25,0,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
763,30,3,12680,21,603.8095238095239,576.3636363636364,422.6666666666667,1,0,0,0,0,0,1,1,,,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
764,27,2,2463,24,102.625,98.52,91.22222222222223,0,0,1,0,0,0,0,1,2.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
765,40,1,1155,12,96.25,88.84615384615384,28.875,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
766,31,1,3108,30,103.6,100.25806451612904,100.25806451612904,0,1,0,0,0,0,1,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
767,31,2,2901,10,290.1,263.72727272727275,93.58064516129032,0,0,0,0,0,0,0,0,,,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
768,28,2,3617,12,301.4166666666667,278.2307692307692,129.17857142857142,0,0,1,0,0,0,0,1,1.0,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
769,63,1,1655,12,137.91666666666666,127.3076923076923,26.26984126984127,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
770,26,2,2812,24,117.16666666666667,112.48,108.15384615384616,0,0,1,0,0,0,0,0,,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
771,25,3,8065,36,224.02777777777777,217.97297297297297,322.6,1,1,1,0,0,0,1,0,1.0,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
772,36,3,3275,21,155.95238095238096,148.86363636363637,90.97222222222223,0,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
773,52,2,2223,24,92.625,88.92,42.75,0,0,0,0,0,0,0,1,2.0,,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
774,66,0,1480,12,123.33333333333333,113.84615384615384,22.424242424242426,0,0,0,0,0,0,0,1,3.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
775,25,2,1371,24,57.125,54.84,54.84,0,0,1,0,0,0,1,0,,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
776,37,2,3535,36,98.19444444444444,95.54054054054055,95.54054054054055,0,1,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
777,25,2,3509,18,194.94444444444446,184.68421052631578,140.36,0,0,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
778,38,3,5711,36,158.63888888888889,154.35135135135135,150.28947368421052,1,1,0,0,0,0,0,1,4.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
779,67,2,3872,18,215.11111111111111,203.78947368421052,57.791044776119406,0,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
780,25,2,4933,39,126.48717948717949,123.325,197.32,1,1,1,0,0,0,1,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
781,60,2,1940,24,80.83333333333333,77.6,32.333333333333336,0,0,0,0,0,0,0,1,4.0,,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
782,31,1,1410,12,117.5,108.46153846153847,45.483870967741936,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
783,23,1,836,12,69.66666666666667,64.3076923076923,36.34782608695652,0,0,1,0,0,0,1,0,2.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
784,60,3,6468,20,323.4,308.0,107.8,1,0,0,0,0,0,0,1,,2.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
785,35,1,1941,18,107.83333333333333,102.15789473684211,55.457142857142856,0,0,0,0,0,0,0,1,4.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
786,40,2,2675,22,121.5909090909091,116.30434782608695,66.875,0,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
787,38,2,2751,48,57.3125,56.142857142857146,72.39473684210526,0,1,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
788,50,2,6224,48,129.66666666666666,127.0204081632653,124.48,1,1,0,0,0,0,1,1,1.0,2.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
789,27,2,5998,40,149.95,146.29268292682926,222.14814814814815,1,1,1,0,0,0,1,1,1.0,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
790,39,2,1188,21,56.57142857142857,54.0,30.46153846153846,0,0,0,0,0,0,1,0,1.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
791,41,3,6313,24,263.0416666666667,252.52,153.97560975609755,1,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
792,27,2,1221,6,203.5,174.42857142857142,45.22222222222222,0,0,1,0,0,0,0,1,,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
793,51,2,2892,24,120.5,115.68,56.705882352941174,0,0,0,0,0,0,0,1,1.0,3.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
